ASCII SAMPLE CYCLES :			coverage dependence of o2  ramp4 exp2.mdc
DATE :	12/3/2019	TIME :	12:02:45 PM
CONVERTED CYCLES :			4090
Number of stored cycles			4090
Printed start cycle			1
Printed end cycle			4090
Number of stored datablocks			2
Datablock 0	Ion Current	[A]	
'0/0'	32.00	min:	7.80508E-011	max:	3.49099E-008	
2718	12/3/2019	12:12:58:11 PM	613.11	1.19756E-010	1338.15	
2719	12/3/2019	12:12:58:32 PM	613.328	1.22122E-010	1338	
2720	12/3/2019	12:12:58:54 PM	613.547	1.18937E-010	1338.49	
2721	12/3/2019	12:12:58:76 PM	613.766	1.15024E-010	1338.34	
2722	12/3/2019	12:12:58:98 PM	613.985	1.14023E-010	1338.19	
2723	12/3/2019	12:12:59:20 PM	614.203	1.16844E-010	1338.6	
2724	12/3/2019	12:12:59:43 PM	614.438	1.17117E-010	1338.68	
2725	12/3/2019	12:12:59:65 PM	614.656	1.15297E-010	1338.68	
2726	12/3/2019	12:12:59:87 PM	614.875	1.15115E-010	1339.02	
2727	12/3/2019	12:13:00:09 PM	615.094	1.23707E-010	1338.64	
2728	12/3/2019	12:13:00:32 PM	615.328	1.17117E-010	1338.98	
2729	12/3/2019	12:13:00:54 PM	615.547	1.17117E-010	1339.28	
2730	12/3/2019	12:13:00:76 PM	615.766	1.21303E-010	1339.28	
2731	12/3/2019	12:13:00:98 PM	615.985	1.22668E-010	1339.47	
2732	12/3/2019	12:13:01:20 PM	616.203	1.15752E-010	1339.39	
2733	12/3/2019	12:13:01:42 PM	616.422	1.19665E-010	1339.66	
2734	12/3/2019	12:13:01:65 PM	616.656	1.16207E-010	1339.88	
2735	12/3/2019	12:13:01:87 PM	616.875	1.14296E-010	1340.07	
2736	12/3/2019	12:13:02:09 PM	617.094	1.19119E-010	1339.92	
2737	12/3/2019	12:13:02:31 PM	617.313	1.16935E-010	1340.07	
2738	12/3/2019	12:13:02:54 PM	617.547	1.16298E-010	1340.18	
2739	12/3/2019	12:13:02:76 PM	617.766	1.17663E-010	1340.41	
2740	12/3/2019	12:13:02:98 PM	617.985	1.1557E-010	1340.48	
2741	12/3/2019	12:13:03:20 PM	618.203	1.16844E-010	1340.56	
2742	12/3/2019	12:13:03:42 PM	618.422	1.14296E-010	1340.41	
2743	12/3/2019	12:13:03:65 PM	618.656	1.19847E-010	1340.63	
2744	12/3/2019	12:13:03:87 PM	618.875	1.15661E-010	1340.71	
2745	12/3/2019	12:13:04:09 PM	619.094	1.17754E-010	1340.6	
2746	12/3/2019	12:13:04:31 PM	619.313	1.15115E-010	1340.82	
2747	12/3/2019	12:13:04:53 PM	619.531	1.14387E-010	1341.39	
2748	12/3/2019	12:13:04:76 PM	619.766	1.15843E-010	1341.27	
2749	12/3/2019	12:13:04:98 PM	619.985	1.17026E-010	1341.39	
2750	12/3/2019	12:13:05:20 PM	620.203	1.23396E-010	1341.72	
2751	12/3/2019	12:13:05:42 PM	620.422	1.18209E-010	1341.99	
2752	12/3/2019	12:13:05:65 PM	620.656	1.16753E-010	1341.95	
2753	12/3/2019	12:13:05:87 PM	620.875	1.18209E-010	1342.06	
2754	12/3/2019	12:13:06:09 PM	621.094	1.17208E-010	1342.17	
2755	12/3/2019	12:13:06:31 PM	621.313	1.22213E-010	1342.36	
2756	12/3/2019	12:13:06:53 PM	621.531	1.19301E-010	1342.63	
2757	12/3/2019	12:13:06:76 PM	621.766	1.22486E-010	1342.25	
2758	12/3/2019	12:13:06:98 PM	621.985	1.14865E-010	1342.36	
2759	12/3/2019	12:13:07:20 PM	622.203	1.24488E-010	1342.51	
2760	12/3/2019	12:13:07:43 PM	622.438	1.23487E-010	1342.51	
2761	12/3/2019	12:13:07:65 PM	622.656	1.16662E-010	1342.55	
2762	12/3/2019	12:13:07:87 PM	622.875	1.21394E-010	1342.93	
2763	12/3/2019	12:13:08:09 PM	623.094	1.15388E-010	1343.08	
2764	12/3/2019	12:13:08:31 PM	623.313	1.18391E-010	1343.15	
2765	12/3/2019	12:13:08:53 PM	623.531	1.19938E-010	1343.49	
2766	12/3/2019	12:13:08:76 PM	623.766	1.08745E-010	1343.64	
2767	12/3/2019	12:13:08:98 PM	623.985	1.13568E-010	1343.68	
2768	12/3/2019	12:13:09:20 PM	624.203	1.1739E-010	1343.68	
2769	12/3/2019	12:13:09:42 PM	624.422	1.2194E-010	1344.05	
2770	12/3/2019	12:13:09:64 PM	624.641	1.14205E-010	1343.94	
2771	12/3/2019	12:13:09:87 PM	624.875	1.14205E-010	1344.17	
2772	12/3/2019	12:13:10:09 PM	625.094	1.13204E-010	1344.24	
2773	12/3/2019	12:13:10:31 PM	625.313	1.183E-010	1344.24	
2774	12/3/2019	12:13:10:53 PM	625.531	1.12476E-010	1344.54	
2775	12/3/2019	12:13:10:75 PM	625.75	1.15024E-010	1344.5	
2776	12/3/2019	12:13:10:98 PM	625.985	1.2194E-010	1344.24	
2777	12/3/2019	12:13:11:21 PM	626.219	1.17299E-010	1344.54	
2778	12/3/2019	12:13:11:43 PM	626.438	1.18937E-010	1344.77	
2779	12/3/2019	12:13:11:65 PM	626.656	1.16025E-010	1344.96	
2780	12/3/2019	12:13:11:87 PM	626.875	1.09473E-010	1344.69	
2781	12/3/2019	12:13:12:09 PM	627.094	1.15752E-010	1344.88	
2782	12/3/2019	12:13:12:31 PM	627.313	1.15388E-010	1344.99	
2783	12/3/2019	12:13:12:53 PM	627.531	1.18027E-010	1345.37	
2784	12/3/2019	12:13:12:75 PM	627.75	1.16571E-010	1345.29	
2785	12/3/2019	12:13:12:96 PM	627.969	1.20575E-010	1345.29	
2786	12/3/2019	12:13:13:18 PM	628.188	1.13568E-010	1345.59	
2787	12/3/2019	12:13:13:40 PM	628.406	1.1648E-010	1345.67	
2788	12/3/2019	12:13:13:62 PM	628.625	1.18846E-010	1345.74	
2789	12/3/2019	12:13:13:84 PM	628.844	1.1466E-010	1345.74	
2790	12/3/2019	12:13:14:06 PM	629.063	1.17572E-010	1346.05	
2791	12/3/2019	12:13:14:28 PM	629.281	1.15479E-010	1345.78	
2792	12/3/2019	12:13:14:50 PM	629.5	1.27309E-010	1346.08	
2793	12/3/2019	12:13:14:73 PM	629.735	1.18118E-010	1345.86	
2794	12/3/2019	12:13:14:95 PM	629.953	1.24397E-010	1345.9	
2795	12/3/2019	12:13:15:18 PM	630.188	1.15115E-010	1346.08	
2796	12/3/2019	12:13:15:40 PM	630.406	1.17299E-010	1346.08	
2797	12/3/2019	12:13:15:64 PM	630.641	1.17299E-010	1346.27	
2798	12/3/2019	12:13:15:86 PM	630.86	1.10656E-010	1346.53	
2799	12/3/2019	12:13:16:07 PM	631.078	1.13841E-010	1346.53	
2800	12/3/2019	12:13:16:29 PM	631.297	1.23578E-010	1346.83	
2801	12/3/2019	12:13:16:53 PM	631.531	1.15297E-010	1346.95	
2802	12/3/2019	12:13:16:75 PM	631.75	1.12279E-010	1346.98	
2803	12/3/2019	12:13:16:96 PM	631.969	1.22122E-010	1346.95	
2804	12/3/2019	12:13:17:20 PM	632.203	1.17201E-010	1347.02	
2805	12/3/2019	12:13:17:42 PM	632.422	1.13386E-010	1347.17	
2806	12/3/2019	12:13:17:64 PM	632.641	1.14933E-010	1347.14	
2807	12/3/2019	12:13:17:86 PM	632.86	1.16844E-010	1347.44	
2808	12/3/2019	12:13:18:07 PM	633.078	1.14569E-010	1347.7	
2809	12/3/2019	12:13:18:31 PM	633.313	1.17208E-010	1347.66	
2810	12/3/2019	12:13:18:53 PM	633.531	1.20939E-010	1347.62	
2811	12/3/2019	12:13:18:75 PM	633.75	1.22304E-010	1347.66	
2812	12/3/2019	12:13:18:96 PM	633.969	1.14023E-010	1347.66	
2813	12/3/2019	12:13:19:18 PM	634.188	1.15843E-010	1347.62	
2814	12/3/2019	12:13:19:40 PM	634.406	1.21212E-010	1347.85	
2815	12/3/2019	12:13:19:62 PM	634.625	1.15479E-010	1348.15	
2816	12/3/2019	12:13:19:84 PM	634.844	1.13659E-010	1348.3	
2817	12/3/2019	12:13:20:06 PM	635.063	1.17481E-010	1348.22	
2818	12/3/2019	12:13:20:28 PM	635.281	1.19028E-010	1348.41	
2819	12/3/2019	12:13:20:50 PM	635.5	1.17754E-010	1348.41	
2820	12/3/2019	12:13:20:71 PM	635.719	1.16298E-010	1348.53	
2821	12/3/2019	12:13:20:93 PM	635.938	1.13568E-010	1348.83	
2822	12/3/2019	12:13:21:17 PM	636.172	1.09382E-010	1348.9	
2823	12/3/2019	12:13:21:39 PM	636.391	1.16844E-010	1348.9	
2824	12/3/2019	12:13:21:61 PM	636.61	1.21576E-010	1348.86	
2825	12/3/2019	12:13:21:82 PM	636.828	1.17117E-010	1348.94	
2826	12/3/2019	12:13:22:04 PM	637.047	1.21394E-010	1348.94	
2827	12/3/2019	12:13:22:28 PM	637.281	1.10019E-010	1348.94	
2828	12/3/2019	12:13:22:50 PM	637.5	1.13841E-010	1349.54	
2829	12/3/2019	12:13:22:71 PM	637.719	1.16753E-010	1349.65	
2830	12/3/2019	12:13:22:93 PM	637.938	1.17754E-010	1349.77	
2831	12/3/2019	12:13:23:17 PM	638.172	1.1193E-010	1349.99	
2832	12/3/2019	12:13:23:39 PM	638.391	1.15206E-010	1349.46	
2833	12/3/2019	12:13:23:61 PM	638.61	1.18209E-010	1349.69	
2834	12/3/2019	12:13:23:82 PM	638.828	1.18664E-010	1349.84	
2835	12/3/2019	12:13:24:04 PM	639.047	1.09746E-010	1350.25	
2836	12/3/2019	12:13:24:28 PM	639.281	1.14569E-010	1350.03	
2837	12/3/2019	12:13:24:50 PM	639.5	1.16207E-010	1350.07	
2838	12/3/2019	12:13:24:73 PM	639.735	1.14948E-010	1350.18	
2839	12/3/2019	12:13:24:95 PM	639.953	1.1375E-010	1350.37	
2840	12/3/2019	12:13:25:17 PM	640.172	1.10292E-010	1350.44	
2841	12/3/2019	12:13:25:39 PM	640.391	1.09655E-010	1351.01	
2842	12/3/2019	12:13:25:61 PM	640.61	1.16116E-010	1350.7	
2843	12/3/2019	12:13:25:82 PM	640.828	1.17663E-010	1351.31	
2844	12/3/2019	12:13:26:06 PM	641.063	1.14569E-010	1350.78	
2845	12/3/2019	12:13:26:29 PM	641.297	1.20029E-010	1350.97	
2846	12/3/2019	12:13:26:51 PM	641.516	1.18027E-010	1350.97	
2847	12/3/2019	12:13:26:75 PM	641.75	1.18755E-010	1350.89	
2848	12/3/2019	12:13:26:96 PM	641.969	1.15024E-010	1350.78	
2849	12/3/2019	12:13:27:18 PM	642.188	1.13568E-010	1350.97	
2850	12/3/2019	12:13:27:40 PM	642.406	1.22122E-010	1351.01	
2851	12/3/2019	12:13:27:62 PM	642.625	1.20484E-010	1351.68	
2852	12/3/2019	12:13:27:84 PM	642.844	1.20666E-010	1351.79	
2853	12/3/2019	12:13:28:07 PM	643.078	1.17367E-010	1351.76	
2854	12/3/2019	12:13:28:29 PM	643.297	1.08927E-010	1352.1	
2855	12/3/2019	12:13:28:51 PM	643.516	1.15752E-010	1352.1	
2856	12/3/2019	12:13:28:75 PM	643.75	1.1557E-010	1352.13	
2857	12/3/2019	12:13:28:96 PM	643.969	1.19392E-010	1351.76	
2858	12/3/2019	12:13:29:18 PM	644.188	1.13932E-010	1352.51	
2859	12/3/2019	12:13:29:40 PM	644.406	1.14205E-010	1352.4	
2860	12/3/2019	12:13:29:62 PM	644.625	1.15752E-010	1352.58	
2861	12/3/2019	12:13:29:86 PM	644.86	1.13386E-010	1352.7	
2862	12/3/2019	12:13:30:07 PM	645.078	1.16025E-010	1353.07	
2863	12/3/2019	12:13:30:31 PM	645.313	1.17299E-010	1353.15	
2864	12/3/2019	12:13:30:54 PM	645.547	1.16207E-010	1353.37	
2865	12/3/2019	12:13:30:76 PM	645.766	1.18209E-010	1353.11	
2866	12/3/2019	12:13:30:98 PM	645.985	1.16571E-010	1353.37	
2867	12/3/2019	12:13:31:20 PM	646.203	1.12749E-010	1353.49	
2868	12/3/2019	12:13:31:42 PM	646.422	1.16298E-010	1353.79	
2869	12/3/2019	12:13:31:64 PM	646.641	1.18846E-010	1353.67	
2870	12/3/2019	12:13:31:86 PM	646.86	1.20848E-010	1353.71	
2871	12/3/2019	12:13:32:09 PM	647.094	1.1193E-010	1353.64	
2872	12/3/2019	12:13:32:32 PM	647.328	1.14387E-010	1353.71	
2873	12/3/2019	12:13:32:54 PM	647.547	1.16753E-010	1353.64	
2874	12/3/2019	12:13:32:76 PM	647.766	1.15661E-010	1353.97	
2875	12/3/2019	12:13:32:98 PM	647.985	1.16935E-010	1353.86	
2876	12/3/2019	12:13:33:21 PM	648.219	1.12658E-010	1353.75	
2877	12/3/2019	12:13:33:43 PM	648.438	1.10474E-010	1354.27	
2878	12/3/2019	12:13:33:65 PM	648.656	1.16025E-010	1353.9	
2879	12/3/2019	12:13:33:87 PM	648.875	1.12931E-010	1353.71	
2880	12/3/2019	12:13:34:09 PM	649.094	1.19028E-010	1353.71	
2881	12/3/2019	12:13:34:32 PM	649.328	1.24033E-010	1354.31	
2882	12/3/2019	12:13:34:54 PM	649.547	1.14387E-010	1354.24	
2883	12/3/2019	12:13:34:76 PM	649.766	1.11384E-010	1354.39	
2884	12/3/2019	12:13:34:98 PM	649.985	1.0738E-010	1354.43	
2885	12/3/2019	12:13:35:20 PM	650.203	1.17034E-010	1354.46	
2886	12/3/2019	12:13:35:42 PM	650.422	1.15206E-010	1354.88	
2887	12/3/2019	12:13:35:64 PM	650.641	1.17701E-010	1354.91	
2888	12/3/2019	12:13:35:86 PM	650.86	1.1102E-010	1354.91	
2889	12/3/2019	12:13:36:07 PM	651.078	1.13113E-010	1355.06	
2890	12/3/2019	12:13:36:29 PM	651.297	1.15297E-010	1355.03	
2891	12/3/2019	12:13:36:53 PM	651.531	1.18573E-010	1354.88	
2892	12/3/2019	12:13:36:75 PM	651.75	1.13022E-010	1355.4	
2893	12/3/2019	12:13:36:96 PM	651.969	1.13386E-010	1355.1	
2894	12/3/2019	12:13:37:18 PM	652.188	1.09291E-010	1355.52	
2895	12/3/2019	12:13:37:42 PM	652.422	1.12749E-010	1355.1	
2896	12/3/2019	12:13:37:64 PM	652.641	1.1739E-010	1355.74	
2897	12/3/2019	12:13:37:86 PM	652.86	1.18846E-010	1355.59	
2898	12/3/2019	12:13:38:07 PM	653.078	1.15388E-010	1355.63	
2899	12/3/2019	12:13:38:31 PM	653.313	1.12529E-010	1355.55	
2900	12/3/2019	12:13:38:54 PM	653.547	1.1557E-010	1355.63	
2901	12/3/2019	12:13:38:76 PM	653.766	1.10565E-010	1355.55	
2902	12/3/2019	12:13:38:98 PM	653.985	1.14569E-010	1355.85	
2903	12/3/2019	12:13:39:20 PM	654.203	1.09291E-010	1355.82	
2904	12/3/2019	12:13:39:43 PM	654.438	1.12476E-010	1355.97	
2905	12/3/2019	12:13:39:65 PM	654.656	1.08745E-010	1355.78	
2906	12/3/2019	12:13:39:87 PM	654.875	1.11748E-010	1356.27	
2907	12/3/2019	12:13:40:09 PM	655.094	1.13295E-010	1355.82	
2908	12/3/2019	12:13:40:31 PM	655.313	1.12567E-010	1356.79	
2909	12/3/2019	12:13:40:54 PM	655.547	1.13659E-010	1356.6	
2910	12/3/2019	12:13:40:76 PM	655.766	1.13841E-010	1356.3	
2911	12/3/2019	12:13:40:98 PM	655.985	1.16389E-010	1356.6	
2912	12/3/2019	12:13:41:20 PM	656.203	1.14023E-010	1356.79	
2913	12/3/2019	12:13:41:42 PM	656.422	1.20575E-010	1356.76	
2914	12/3/2019	12:13:41:64 PM	656.641	1.13363E-010	1356.64	
2915	12/3/2019	12:13:41:86 PM	656.86	1.05378E-010	1356.87	
2916	12/3/2019	12:13:42:07 PM	657.078	1.12567E-010	1356.68	
2917	12/3/2019	12:13:42:29 PM	657.297	1.13659E-010	1356.79	
2918	12/3/2019	12:13:42:51 PM	657.516	1.11475E-010	1357.24	
2919	12/3/2019	12:13:42:75 PM	657.75	1.13659E-010	1357.02	
2920	12/3/2019	12:13:42:96 PM	657.969	1.13932E-010	1357.21	
2921	12/3/2019	12:13:43:18 PM	658.188	1.06561E-010	1357.09	
2922	12/3/2019	12:13:43:40 PM	658.406	1.13447E-010	1357.06	
2923	12/3/2019	12:13:43:62 PM	658.625	1.11657E-010	1357.39	
2924	12/3/2019	12:13:43:84 PM	658.844	1.1466E-010	1357.39	
2925	12/3/2019	12:13:44:06 PM	659.063	1.12021E-010	1357.24	
2926	12/3/2019	12:13:44:28 PM	659.281	1.10565E-010	1357.96	
2927	12/3/2019	12:13:44:51 PM	659.516	1.16116E-010	1357.92	
2928	12/3/2019	12:13:44:73 PM	659.735	1.1011E-010	1358.15	
2929	12/3/2019	12:13:44:95 PM	659.953	1.1557E-010	1357.88	
2930	12/3/2019	12:13:45:17 PM	660.172	1.15661E-010	1357.84	
2931	12/3/2019	12:13:45:39 PM	660.391	1.13022E-010	1358.3	
2932	12/3/2019	12:13:45:61 PM	660.61	1.13386E-010	1358	
2933	12/3/2019	12:13:45:82 PM	660.828	1.04377E-010	1358	
2934	12/3/2019	12:13:46:04 PM	661.047	1.1011E-010	1358.22	
2935	12/3/2019	12:13:46:26 PM	661.266	1.1102E-010	1358.6	
2936	12/3/2019	12:13:46:48 PM	661.485	1.12476E-010	1358.71	
2937	12/3/2019	12:13:46:70 PM	661.703	1.09291E-010	1358.71	
2938	12/3/2019	12:13:46:92 PM	661.922	1.07016E-010	1358.6	
2939	12/3/2019	12:13:47:14 PM	662.141	1.10929E-010	1358.6	
2940	12/3/2019	12:13:47:37 PM	662.375	1.13295E-010	1358.78	
2941	12/3/2019	12:13:47:59 PM	662.594	1.11202E-010	1358.48	
2942	12/3/2019	12:13:47:81 PM	662.813	1.11475E-010	1358.9	
2943	12/3/2019	12:13:48:03 PM	663.031	1.10474E-010	1358.63	
2944	12/3/2019	12:13:48:25 PM	663.25	1.13204E-010	1358.45	
2945	12/3/2019	12:13:48:48 PM	663.485	1.06106E-010	1359.08	
2946	12/3/2019	12:13:48:70 PM	663.703	1.16753E-010	1359.31	
2947	12/3/2019	12:13:48:92 PM	663.922	1.12696E-010	1359.12	
2948	12/3/2019	12:13:49:14 PM	664.141	1.09291E-010	1359.24	
2949	12/3/2019	12:13:49:36 PM	664.36	1.10929E-010	1359.08	
2950	12/3/2019	12:13:49:57 PM	664.578	1.13295E-010	1359.2	
2951	12/3/2019	12:13:49:81 PM	664.813	1.09655E-010	1359.72	
2952	12/3/2019	12:13:50:03 PM	665.031	1.12385E-010	1359.76	
2953	12/3/2019	12:13:50:25 PM	665.25	1.10019E-010	1359.61	
2954	12/3/2019	12:13:50:48 PM	665.485	1.03604E-010	1359.69	
2955	12/3/2019	12:13:50:70 PM	665.703	1.00282E-010	1359.72	
2956	12/3/2019	12:13:50:92 PM	665.922	1.13932E-010	1359.8	
2957	12/3/2019	12:13:51:14 PM	666.141	1.17299E-010	1359.76	
2958	12/3/2019	12:13:51:36 PM	666.36	1.11748E-010	1359.91	
2959	12/3/2019	12:13:51:59 PM	666.594	1.06925E-010	1360.14	
