ASCII SAMPLE CYCLES :			coverage dependence of o2  ramp4 exp3.mdc
DATE :	12/3/2019	TIME :	12:18:46 PM
CONVERTED CYCLES :			4007
Number of stored cycles			4007
Printed start cycle			1
Printed end cycle			4007
Number of stored datablocks			2
Datablock 0	Ion Current	[A]	
'0/0'	32.00	min:	8.6623E-011	max:	2.33688E-008	
2650	12/3/2019	12:28:37:62 PM	591.625	1.23669E-010	1337.7	
2651	12/3/2019	12:28:37:84 PM	591.844	1.23032E-010	1338.27	
2652	12/3/2019	12:28:38:06 PM	592.063	1.25762E-010	1337.85	
2653	12/3/2019	12:28:38:28 PM	592.282	1.22941E-010	1338.45	
2654	12/3/2019	12:28:38:50 PM	592.5	1.25762E-010	1338.34	
2655	12/3/2019	12:28:38:73 PM	592.735	1.28674E-010	1338.08	
2656	12/3/2019	12:28:38:95 PM	592.954	1.25489E-010	1338.34	
2657	12/3/2019	12:28:39:17 PM	593.172	1.28765E-010	1338.91	
2658	12/3/2019	12:28:39:39 PM	593.391	1.27036E-010	1338.76	
2659	12/3/2019	12:28:39:61 PM	593.61	1.22031E-010	1338.79	
2660	12/3/2019	12:28:39:82 PM	593.829	1.24397E-010	1338.76	
2661	12/3/2019	12:28:40:04 PM	594.047	1.32496E-010	1339.47	
2662	12/3/2019	12:28:40:26 PM	594.266	1.2831E-010	1339.28	
2663	12/3/2019	12:28:40:48 PM	594.485	1.28674E-010	1339.47	
2664	12/3/2019	12:28:40:71 PM	594.719	1.23669E-010	1339.24	
2665	12/3/2019	12:28:40:93 PM	594.938	1.24033E-010	1339.21	
2666	12/3/2019	12:28:41:15 PM	595.157	1.26672E-010	1339.32	
2667	12/3/2019	12:28:41:37 PM	595.375	1.27946E-010	1339.43	
2668	12/3/2019	12:28:41:59 PM	595.594	1.27218E-010	1339.77	
2669	12/3/2019	12:28:41:81 PM	595.813	1.25762E-010	1339.77	
2670	12/3/2019	12:28:42:03 PM	596.032	1.26308E-010	1339.92	
2671	12/3/2019	12:28:42:25 PM	596.25	1.22759E-010	1340	
2672	12/3/2019	12:28:42:48 PM	596.485	1.33952E-010	1340.18	
2673	12/3/2019	12:28:42:70 PM	596.704	1.23578E-010	1340.37	
2674	12/3/2019	12:28:42:92 PM	596.922	1.27491E-010	1340.86	
2675	12/3/2019	12:28:43:14 PM	597.141	1.18118E-010	1341.01	
2676	12/3/2019	12:28:43:37 PM	597.375	1.28128E-010	1340.86	
2677	12/3/2019	12:28:43:59 PM	597.594	1.23214E-010	1340.93	
2678	12/3/2019	12:28:43:81 PM	597.813	1.28492E-010	1341.2	
2679	12/3/2019	12:28:44:03 PM	598.032	1.3013E-010	1341.39	
2680	12/3/2019	12:28:44:25 PM	598.25	1.2649E-010	1341.05	
2681	12/3/2019	12:28:44:48 PM	598.485	1.26308E-010	1341.24	
2682	12/3/2019	12:28:44:71 PM	598.719	1.24306E-010	1341.65	
2683	12/3/2019	12:28:44:93 PM	598.938	1.26308E-010	1341.69	
2684	12/3/2019	12:28:45:15 PM	599.157	1.20484E-010	1341.46	
2685	12/3/2019	12:28:45:37 PM	599.375	1.20029E-010	1341.65	
2686	12/3/2019	12:28:45:59 PM	599.594	1.24579E-010	1341.57	
2687	12/3/2019	12:28:45:81 PM	599.813	1.24397E-010	1342.14	
2688	12/3/2019	12:28:46:03 PM	600.032	1.26035E-010	1342.36	
2689	12/3/2019	12:28:46:23 PM	600.235	1.22486E-010	1342.25	
2690	12/3/2019	12:28:46:45 PM	600.454	1.26217E-010	1342.48	
2691	12/3/2019	12:28:46:67 PM	600.672	1.24708E-010	1342.89	
2692	12/3/2019	12:28:46:87 PM	600.875	1.26854E-010	1342.59	
2693	12/3/2019	12:28:47:09 PM	601.094	1.22304E-010	1342.51	
2694	12/3/2019	12:28:47:31 PM	601.313	1.17299E-010	1343.19	
2695	12/3/2019	12:28:47:51 PM	601.516	1.2379E-010	1343.11	
2696	12/3/2019	12:28:47:73 PM	601.735	1.25034E-010	1343.11	
2697	12/3/2019	12:28:47:93 PM	601.938	1.25626E-010	1343.11	
2698	12/3/2019	12:28:48:17 PM	602.172	1.21849E-010	1343.6	
2699	12/3/2019	12:28:48:39 PM	602.391	1.19392E-010	1343.57	
2700	12/3/2019	12:28:48:61 PM	602.61	1.31313E-010	1343.64	
2701	12/3/2019	12:28:48:81 PM	602.813	1.22941E-010	1343.34	
2702	12/3/2019	12:28:49:03 PM	603.032	1.21667E-010	1343.57	
2703	12/3/2019	12:28:49:25 PM	603.25	1.21394E-010	1343.6	
2704	12/3/2019	12:28:49:45 PM	603.454	1.25375E-010	1344.02	
2705	12/3/2019	12:28:49:67 PM	603.672	1.27127E-010	1343.98	
2706	12/3/2019	12:28:49:89 PM	603.891	1.18755E-010	1344.05	
2707	12/3/2019	12:28:50:11 PM	604.11	1.34589E-010	1344.13	
2708	12/3/2019	12:28:50:32 PM	604.329	1.20666E-010	1344.28	
2709	12/3/2019	12:28:50:53 PM	604.532	1.21667E-010	1344.2	
2710	12/3/2019	12:28:50:75 PM	604.75	1.25398E-010	1344.09	
2711	12/3/2019	12:28:50:96 PM	604.969	1.21758E-010	1344.54	
2712	12/3/2019	12:28:51:18 PM	605.188	1.23851E-010	1344.58	
2713	12/3/2019	12:28:51:39 PM	605.391	1.24761E-010	1344.69	
2714	12/3/2019	12:28:51:61 PM	605.61	1.25671E-010	1344.73	
2715	12/3/2019	12:28:51:82 PM	605.829	1.18573E-010	1344.81	
2716	12/3/2019	12:28:52:07 PM	606.079	1.25034E-010	1344.77	
2717	12/3/2019	12:28:52:31 PM	606.313	1.25489E-010	1345.11	
2718	12/3/2019	12:28:52:53 PM	606.532	1.24943E-010	1345.26	
2719	12/3/2019	12:28:52:75 PM	606.75	1.2649E-010	1345.26	
2720	12/3/2019	12:28:52:95 PM	606.954	1.27309E-010	1345.41	
2721	12/3/2019	12:28:53:17 PM	607.172	1.29766E-010	1345.59	
2722	12/3/2019	12:28:53:37 PM	607.375	1.26217E-010	1345.9	
2723	12/3/2019	12:28:53:57 PM	607.579	1.2831E-010	1345.74	
2724	12/3/2019	12:28:53:79 PM	607.797	1.31131E-010	1346.05	
2725	12/3/2019	12:28:54:00 PM	608	1.24215E-010	1346.01	
2726	12/3/2019	12:28:54:21 PM	608.219	1.25125E-010	1346.12	
2727	12/3/2019	12:28:54:42 PM	608.422	1.24033E-010	1345.74	
2728	12/3/2019	12:28:54:64 PM	608.641	1.23578E-010	1346.01	
2729	12/3/2019	12:28:54:86 PM	608.86	1.26126E-010	1346.27	
2730	12/3/2019	12:28:55:06 PM	609.063	1.21576E-010	1346.23	
2731	12/3/2019	12:28:55:28 PM	609.282	1.28583E-010	1346.38	
2732	12/3/2019	12:28:55:50 PM	609.5	1.2012E-010	1346.57	
2733	12/3/2019	12:28:55:71 PM	609.719	1.27127E-010	1346.57	
2734	12/3/2019	12:28:55:93 PM	609.938	1.24033E-010	1346.98	
2735	12/3/2019	12:28:56:17 PM	610.172	1.23396E-010	1346.8	
2736	12/3/2019	12:28:56:37 PM	610.375	1.15661E-010	1346.61	
2737	12/3/2019	12:28:56:57 PM	610.579	1.25489E-010	1346.98	
2738	12/3/2019	12:28:56:79 PM	610.797	1.19665E-010	1346.8	
2739	12/3/2019	12:28:57:03 PM	611.032	1.1921E-010	1347.1	
2740	12/3/2019	12:28:57:23 PM	611.235	1.22395E-010	1347.1	
2741	12/3/2019	12:28:57:43 PM	611.438	1.18118E-010	1347.29	
2742	12/3/2019	12:28:57:65 PM	611.657	1.23032E-010	1347.29	
2743	12/3/2019	12:28:57:86 PM	611.86	1.24579E-010	1347.06	
2744	12/3/2019	12:28:58:07 PM	612.079	1.22122E-010	1347.17	
2745	12/3/2019	12:28:58:28 PM	612.282	1.24488E-010	1347.7	
2746	12/3/2019	12:28:58:50 PM	612.5	1.2558E-010	1348.11	
2747	12/3/2019	12:28:58:71 PM	612.719	1.24761E-010	1347.92	
2748	12/3/2019	12:28:58:92 PM	612.922	1.2831E-010	1347.89	
2749	12/3/2019	12:28:59:14 PM	613.141	1.2285E-010	1347.77	
2750	12/3/2019	12:28:59:34 PM	613.344	1.18937E-010	1348.19	
2751	12/3/2019	12:28:59:56 PM	613.563	1.20666E-010	1347.74	
2752	12/3/2019	12:28:59:78 PM	613.782	1.1921E-010	1348	
2753	12/3/2019	12:29:00:01 PM	614.016	1.21212E-010	1348.6	
2754	12/3/2019	12:29:00:21 PM	614.219	1.26672E-010	1348.3	
2755	12/3/2019	12:29:00:43 PM	614.438	1.23669E-010	1348.26	
2756	12/3/2019	12:29:00:64 PM	614.641	1.26945E-010	1348.19	
2757	12/3/2019	12:29:00:86 PM	614.86	1.19574E-010	1348.3	
2758	12/3/2019	12:29:01:06 PM	615.063	1.19756E-010	1348.68	
2759	12/3/2019	12:29:01:28 PM	615.282	1.23578E-010	1348.86	
2760	12/3/2019	12:29:01:48 PM	615.485	1.24397E-010	1348.9	
2761	12/3/2019	12:29:01:68 PM	615.688	1.20302E-010	1348.94	
2762	12/3/2019	12:29:01:90 PM	615.907	1.21576E-010	1349.05	
2763	12/3/2019	12:29:02:11 PM	616.11	1.21849E-010	1349.09	
2764	12/3/2019	12:29:02:32 PM	616.329	1.27673E-010	1349.01	
2765	12/3/2019	12:29:02:54 PM	616.547	1.21576E-010	1349.13	
2766	12/3/2019	12:29:02:75 PM	616.75	1.2194E-010	1349.35	
2767	12/3/2019	12:29:02:96 PM	616.969	1.2194E-010	1349.58	
2768	12/3/2019	12:29:03:17 PM	617.172	1.18846E-010	1349.84	
2769	12/3/2019	12:29:03:37 PM	617.375	1.19028E-010	1350.14	
2770	12/3/2019	12:29:03:61 PM	617.61	1.16298E-010	1349.5	
2771	12/3/2019	12:29:03:82 PM	617.829	1.26035E-010	1349.5	
2772	12/3/2019	12:29:04:04 PM	618.047	1.21849E-010	1349.65	
2773	12/3/2019	12:29:04:26 PM	618.266	1.22122E-010	1350.14	
2774	12/3/2019	12:29:04:46 PM	618.469	1.19028E-010	1350.14	
2775	12/3/2019	12:29:04:68 PM	618.688	1.183E-010	1350.4	
2776	12/3/2019	12:29:04:90 PM	618.907	1.26126E-010	1349.77	
2777	12/3/2019	12:29:05:11 PM	619.11	1.22759E-010	1350.07	
2778	12/3/2019	12:29:05:32 PM	619.329	1.183E-010	1350.48	
2779	12/3/2019	12:29:05:54 PM	619.547	1.1739E-010	1350.63	
2780	12/3/2019	12:29:05:76 PM	619.766	1.21705E-010	1350.74	
2781	12/3/2019	12:29:05:98 PM	619.985	1.23851E-010	1350.67	
2782	12/3/2019	12:29:06:18 PM	620.188	1.24943E-010	1350.89	
2783	12/3/2019	12:29:06:40 PM	620.407	1.23487E-010	1350.59	
2784	12/3/2019	12:29:06:62 PM	620.625	1.22304E-010	1351.04	
2785	12/3/2019	12:29:06:82 PM	620.829	1.24306E-010	1351.46	
2786	12/3/2019	12:29:07:04 PM	621.047	1.22941E-010	1351.34	
2787	12/3/2019	12:29:07:26 PM	621.266	1.15752E-010	1351.64	
2788	12/3/2019	12:29:07:48 PM	621.485	1.17572E-010	1351.49	
2789	12/3/2019	12:29:07:71 PM	621.719	1.23123E-010	1351.19	
2790	12/3/2019	12:29:07:93 PM	621.938	1.19665E-010	1351.68	
2791	12/3/2019	12:29:08:14 PM	622.141	1.22395E-010	1351.27	
2792	12/3/2019	12:29:08:36 PM	622.36	1.23214E-010	1351.49	
2793	12/3/2019	12:29:08:57 PM	622.579	1.20939E-010	1352.21	
2794	12/3/2019	12:29:08:78 PM	622.782	1.20848E-010	1351.83	
2795	12/3/2019	12:29:09:00 PM	623	1.16662E-010	1352.25	
2796	12/3/2019	12:29:09:20 PM	623.204	1.19483E-010	1352.13	
2797	12/3/2019	12:29:09:42 PM	623.422	1.2103E-010	1352.4	
2798	12/3/2019	12:29:09:62 PM	623.625	1.20939E-010	1352.32	
2799	12/3/2019	12:29:09:84 PM	623.844	1.21758E-010	1353	
2800	12/3/2019	12:29:10:04 PM	624.047	1.18755E-010	1352.32	
2801	12/3/2019	12:29:10:26 PM	624.266	1.17299E-010	1352.25	
2802	12/3/2019	12:29:10:48 PM	624.485	1.21205E-010	1352.43	
2803	12/3/2019	12:29:10:68 PM	624.688	1.16935E-010	1353.11	
2804	12/3/2019	12:29:10:90 PM	624.907	1.15024E-010	1353.15	
2805	12/3/2019	12:29:11:11 PM	625.11	1.21758E-010	1353.26	
2806	12/3/2019	12:29:11:32 PM	625.329	1.21485E-010	1353.19	
2807	12/3/2019	12:29:11:54 PM	625.547	1.15616E-010	1352.96	
2808	12/3/2019	12:29:11:76 PM	625.766	1.21485E-010	1353.49	
2809	12/3/2019	12:29:11:98 PM	625.985	1.21485E-010	1353.67	
2810	12/3/2019	12:29:12:20 PM	626.204	1.24033E-010	1353.56	
2811	12/3/2019	12:29:12:42 PM	626.422	1.29584E-010	1353.79	
2812	12/3/2019	12:29:12:62 PM	626.625	1.2285E-010	1353.71	
2813	12/3/2019	12:29:12:84 PM	626.844	1.18035E-010	1353.75	
2814	12/3/2019	12:29:13:04 PM	627.047	1.18755E-010	1354.05	
2815	12/3/2019	12:29:13:26 PM	627.266	1.2285E-010	1353.82	
2816	12/3/2019	12:29:13:46 PM	627.469	1.17936E-010	1353.82	
2817	12/3/2019	12:29:13:68 PM	627.688	1.21576E-010	1354.12	
2818	12/3/2019	12:29:13:90 PM	627.907	1.14387E-010	1354.31	
2819	12/3/2019	12:29:14:12 PM	628.125	1.22577E-010	1354.27	
2820	12/3/2019	12:29:14:34 PM	628.344	1.17754E-010	1354.39	
2821	12/3/2019	12:29:14:54 PM	628.547	1.22395E-010	1354.2	
2822	12/3/2019	12:29:14:76 PM	628.766	1.18391E-010	1354.39	
2823	12/3/2019	12:29:14:96 PM	628.969	1.21121E-010	1354.76	
2824	12/3/2019	12:29:15:18 PM	629.188	1.17845E-010	1354.99	
2825	12/3/2019	12:29:15:42 PM	629.422	1.11657E-010	1354.61	
2826	12/3/2019	12:29:15:65 PM	629.657	1.19938E-010	1354.99	
2827	12/3/2019	12:29:15:87 PM	629.875	1.2376E-010	1354.95	
2828	12/3/2019	12:29:16:09 PM	630.094	1.16389E-010	1354.91	
2829	12/3/2019	12:29:16:29 PM	630.297	1.19119E-010	1354.91	
2830	12/3/2019	12:29:16:51 PM	630.516	1.21576E-010	1355.1	
2831	12/3/2019	12:29:16:71 PM	630.719	1.15024E-010	1355.44	
2832	12/3/2019	12:29:16:92 PM	630.922	1.23942E-010	1355.21	
2833	12/3/2019	12:29:17:14 PM	631.141	1.1921E-010	1355.14	
2834	12/3/2019	12:29:17:36 PM	631.36	1.09564E-010	1355.4	
2835	12/3/2019	12:29:17:56 PM	631.563	1.21212E-010	1355.7	
2836	12/3/2019	12:29:17:78 PM	631.782	1.16389E-010	1355.59	
2837	12/3/2019	12:29:18:00 PM	632	1.18482E-010	1355.82	
2838	12/3/2019	12:29:18:20 PM	632.204	1.13568E-010	1355.48	
2839	12/3/2019	12:29:18:42 PM	632.422	1.16298E-010	1355.7	
2840	12/3/2019	12:29:18:64 PM	632.641	1.1695E-010	1355.85	
2841	12/3/2019	12:29:18:84 PM	632.844	1.21212E-010	1355.7	
2842	12/3/2019	12:29:19:06 PM	633.063	1.15843E-010	1356.12	
2843	12/3/2019	12:29:19:28 PM	633.282	1.20029E-010	1356	
2844	12/3/2019	12:29:19:50 PM	633.5	1.19483E-010	1355.89	
2845	12/3/2019	12:29:19:71 PM	633.719	1.19483E-010	1355.97	
2846	12/3/2019	12:29:19:92 PM	633.922	1.13568E-010	1356.19	
2847	12/3/2019	12:29:20:14 PM	634.141	1.20939E-010	1355.82	
2848	12/3/2019	12:29:20:34 PM	634.344	1.24761E-010	1356.34	
2849	12/3/2019	12:29:20:56 PM	634.563	1.23032E-010	1356.6	
2850	12/3/2019	12:29:20:78 PM	634.782	1.11293E-010	1356.57	
2851	12/3/2019	12:29:21:00 PM	635	1.17754E-010	1356	
2852	12/3/2019	12:29:21:20 PM	635.204	1.15661E-010	1356.42	
2853	12/3/2019	12:29:21:42 PM	635.422	1.18937E-010	1356.53	
2854	12/3/2019	12:29:21:62 PM	635.625	1.14205E-010	1356.49	
2855	12/3/2019	12:29:21:84 PM	635.844	1.16389E-010	1356.64	
2856	12/3/2019	12:29:22:04 PM	636.047	1.19574E-010	1356.91	
2857	12/3/2019	12:29:22:25 PM	636.25	1.21303E-010	1356.87	
2858	12/3/2019	12:29:22:46 PM	636.469	1.17026E-010	1357.09	
2859	12/3/2019	12:29:22:68 PM	636.688	1.21485E-010	1357.39	
2860	12/3/2019	12:29:22:90 PM	636.907	1.18209E-010	1357.24	
2861	12/3/2019	12:29:23:12 PM	637.125	1.09655E-010	1357.21	
2862	12/3/2019	12:29:23:36 PM	637.36	1.17845E-010	1357.54	
2863	12/3/2019	12:29:23:57 PM	637.579	1.19301E-010	1357.51	
2864	12/3/2019	12:29:23:79 PM	637.797	1.17845E-010	1357.51	
2865	12/3/2019	12:29:24:00 PM	638	1.18664E-010	1357.28	
2866	12/3/2019	12:29:24:21 PM	638.219	1.11111E-010	1357.43	
2867	12/3/2019	12:29:24:43 PM	638.438	1.17481E-010	1357.88	
2868	12/3/2019	12:29:24:64 PM	638.641	1.16298E-010	1358.3	
2869	12/3/2019	12:29:24:86 PM	638.86	1.18846E-010	1358.26	
2870	12/3/2019	12:29:25:06 PM	639.063	1.19938E-010	1358.33	
2871	12/3/2019	12:29:25:28 PM	639.282	1.13932E-010	1357.69	
2872	12/3/2019	12:29:25:48 PM	639.485	1.19392E-010	1357.88	
2873	12/3/2019	12:29:25:70 PM	639.704	1.20029E-010	1358.26	
2874	12/3/2019	12:29:25:90 PM	639.907	1.21394E-010	1358.48	
2875	12/3/2019	12:29:26:11 PM	640.11	1.21576E-010	1358.6	
2876	12/3/2019	12:29:26:32 PM	640.329	1.20302E-010	1358.67	
2877	12/3/2019	12:29:26:53 PM	640.532	1.14842E-010	1358.97	
2878	12/3/2019	12:29:26:75 PM	640.75	1.19574E-010	1358.56	
2879	12/3/2019	12:29:26:96 PM	640.969	1.21121E-010	1358.45	
2880	12/3/2019	12:29:27:20 PM	641.204	1.14478E-010	1358.86	
2881	12/3/2019	12:29:27:40 PM	641.407	1.18027E-010	1359.08	
2882	12/3/2019	12:29:27:62 PM	641.625	1.17481E-010	1359.2	
2883	12/3/2019	12:29:27:84 PM	641.844	1.11445E-010	1359.05	
2884	12/3/2019	12:29:28:06 PM	642.063	1.19392E-010	1358.86	
2885	12/3/2019	12:29:28:26 PM	642.266	1.17936E-010	1359.12	
2886	12/3/2019	12:29:28:46 PM	642.469	1.13568E-010	1359.08	
2887	12/3/2019	12:29:28:68 PM	642.688	1.13386E-010	1359.2	
2888	12/3/2019	12:29:28:89 PM	642.891	1.17572E-010	1359.2	
2889	12/3/2019	12:29:29:11 PM	643.11	1.19574E-010	1359.27	
2890	12/3/2019	12:29:29:32 PM	643.329	1.21758E-010	1359.39	
2891	12/3/2019	12:29:29:54 PM	643.547	1.1921E-010	1359.76	
2892	12/3/2019	12:29:29:76 PM	643.766	1.24488E-010	1359.54	
2893	12/3/2019	12:29:29:96 PM	643.969	1.11748E-010	1359.61	
2894	12/3/2019	12:29:30:18 PM	644.188	1.17117E-010	1359.76	
2895	12/3/2019	12:29:30:39 PM	644.391	1.17208E-010	1360.06	
