ASCII SAMPLE CYCLES :			coverage dependence of o2  ramp4 exp1.mdc
DATE :	12/3/2019	TIME :	11:45:32 AM
CONVERTED CYCLES :			3768

Number of stored cycles			3768
Printed start cycle			1
Printed end cycle			3768
Number of stored datablocks			2

Datablock 0	Ion Current	[A]	
'0/0'	32.00	min:	7.64219E-011	max:	4.01401E-006	
Datablock 1	Temp	[K]	
'1/0'	Temp	min:	93.8295	max:	1372.5	

Cycle	Date	Time	RelTime[s]	'0/0'	'1/0'	
2802	12/3/2019	11:55:51:68 AM	619.687	1.04923E-010	1346.27	
2803	12/3/2019	11:55:51:90 AM	619.906	1.11839E-010	1346.42	
2804	12/3/2019	11:55:52:12 AM	620.125	1.03285E-010	1346.57	
2805	12/3/2019	11:55:52:34 AM	620.344	1.07744E-010	1346.91	
2806	12/3/2019	11:55:52:54 AM	620.547	1.10656E-010	1347.14	
2807	12/3/2019	11:55:52:76 AM	620.765	1.1303E-010	1346.83	
2808	12/3/2019	11:55:53:00 AM	621	1.0829E-010	1347.06	
2809	12/3/2019	11:55:53:20 AM	621.203	1.09291E-010	1346.98	
2810	12/3/2019	11:55:53:40 AM	621.406	1.07744E-010	1347.06	
2811	12/3/2019	11:55:53:62 AM	621.625	1.13204E-010	1347.44	
2812	12/3/2019	11:55:53:82 AM	621.828	1.07926E-010	1347.25	
2813	12/3/2019	11:55:54:04 AM	622.047	1.12203E-010	1347.1	
2814	12/3/2019	11:55:54:25 AM	622.25	1.05469E-010	1347.29	
2815	12/3/2019	11:55:54:46 AM	622.469	1.06834E-010	1347.1	
2816	12/3/2019	11:55:54:67 AM	622.672	1.1466E-010	1347.74	
2817	12/3/2019	11:55:54:89 AM	622.89	1.16207E-010	1347.66	
2818	12/3/2019	11:55:55:09 AM	623.094	1.06834E-010	1347.77	
2819	12/3/2019	11:55:55:31 AM	623.312	1.10201E-010	1347.7	
2820	12/3/2019	11:55:55:53 AM	623.531	1.11293E-010	1348	
2821	12/3/2019	11:55:55:75 AM	623.75	1.15024E-010	1347.92	
2822	12/3/2019	11:55:55:98 AM	623.984	1.12931E-010	1348.49	
2823	12/3/2019	11:55:56:20 AM	624.203	1.11566E-010	1348.26	
2824	12/3/2019	11:55:56:42 AM	624.422	1.10201E-010	1348.26	
2825	12/3/2019	11:55:56:64 AM	624.64	1.10019E-010	1348.53	
2826	12/3/2019	11:55:56:84 AM	624.844	1.10474E-010	1348.34	
2827	12/3/2019	11:55:57:06 AM	625.062	1.10292E-010	1348.79	
2828	12/3/2019	11:55:57:26 AM	625.265	1.09564E-010	1348.71	
2829	12/3/2019	11:55:57:48 AM	625.484	1.12385E-010	1348.9	
2830	12/3/2019	11:55:57:68 AM	625.687	1.09018E-010	1348.94	
2831	12/3/2019	11:55:57:90 AM	625.906	1.05742E-010	1348.83	
2832	12/3/2019	11:55:58:12 AM	626.125	1.08836E-010	1349.05	
2833	12/3/2019	11:55:58:34 AM	626.344	1.08192E-010	1349.2	
2834	12/3/2019	11:55:58:56 AM	626.562	1.09291E-010	1349.39	
2835	12/3/2019	11:55:58:76 AM	626.765	1.11111E-010	1349.43	
2836	12/3/2019	11:55:58:98 AM	626.984	1.09018E-010	1349.46	
2837	12/3/2019	11:55:59:20 AM	627.203	1.08017E-010	1349.65	
2838	12/3/2019	11:55:59:42 AM	627.422	1.0647E-010	1349.62	
2839	12/3/2019	11:55:59:64 AM	627.64	1.09928E-010	1349.73	
2840	12/3/2019	11:55:59:87 AM	627.875	1.06834E-010	1349.92	
2841	12/3/2019	11:56:00:09 AM	628.094	1.13204E-010	1349.95	
2842	12/3/2019	11:56:00:31 AM	628.312	1.06379E-010	1349.92	
2843	12/3/2019	11:56:00:51 AM	628.515	1.11111E-010	1350.1	
2844	12/3/2019	11:56:00:73 AM	628.734	1.10929E-010	1350.7	
2845	12/3/2019	11:56:00:95 AM	628.953	1.13477E-010	1350.22	
2846	12/3/2019	11:56:01:17 AM	629.172	1.09473E-010	1350.67	
2847	12/3/2019	11:56:01:37 AM	629.375	1.06015E-010	1350.14	
2848	12/3/2019	11:56:01:59 AM	629.594	1.03831E-010	1350.7	
2849	12/3/2019	11:56:01:79 AM	629.797	1.09291E-010	1350.29	
2850	12/3/2019	11:56:02:01 AM	630.015	1.06015E-010	1350.4	
2851	12/3/2019	11:56:02:23 AM	630.234	1.11839E-010	1350.59	
2852	12/3/2019	11:56:02:43 AM	630.437	1.10019E-010	1350.7	
2853	12/3/2019	11:56:02:65 AM	630.656	1.09473E-010	1350.93	
2854	12/3/2019	11:56:02:85 AM	630.859	1.07835E-010	1351.27	
2855	12/3/2019	11:56:03:07 AM	631.078	1.07471E-010	1351.38	
2856	12/3/2019	11:56:03:31 AM	631.312	1.04741E-010	1351.23	
2857	12/3/2019	11:56:03:53 AM	631.531	1.1284E-010	1351.64	
2858	12/3/2019	11:56:03:76 AM	631.765	1.05287E-010	1352.17	
2859	12/3/2019	11:56:03:98 AM	631.984	1.07653E-010	1352.02	
2860	12/3/2019	11:56:04:18 AM	632.187	1.06015E-010	1351.98	
2861	12/3/2019	11:56:04:40 AM	632.406	1.12294E-010	1352.43	
2862	12/3/2019	11:56:04:60 AM	632.609	1.12203E-010	1352.73	
2863	12/3/2019	11:56:04:81 AM	632.812	1.10201E-010	1352.62	
2864	12/3/2019	11:56:05:03 AM	633.031	1.12931E-010	1352.21	
2865	12/3/2019	11:56:05:23 AM	633.234	1.06288E-010	1352.77	
2866	12/3/2019	11:56:05:45 AM	633.453	1.10474E-010	1352.73	
2867	12/3/2019	11:56:05:65 AM	633.656	1.0829E-010	1353.07	
2868	12/3/2019	11:56:05:87 AM	633.875	1.10201E-010	1352.96	
2869	12/3/2019	11:56:06:07 AM	634.078	1.0829E-010	1353.07	
2870	12/3/2019	11:56:06:28 AM	634.281	1.08563E-010	1353.07	
2871	12/3/2019	11:56:06:50 AM	634.5	1.05196E-010	1352.73	
2872	12/3/2019	11:56:06:70 AM	634.703	1.08017E-010	1353.11	
2873	12/3/2019	11:56:06:92 AM	634.922	1.10656E-010	1353.07	
2874	12/3/2019	11:56:07:14 AM	635.14	1.08199E-010	1353.26	
2875	12/3/2019	11:56:07:37 AM	635.375	1.0556E-010	1353.26	
2876	12/3/2019	11:56:07:60 AM	635.609	1.06834E-010	1353.11	
2877	12/3/2019	11:56:07:81 AM	635.812	1.1011E-010	1353.11	
2878	12/3/2019	11:56:08:03 AM	636.031	1.07107E-010	1353.11	
2879	12/3/2019	11:56:08:23 AM	636.234	1.08836E-010	1353.07	
2880	12/3/2019	11:56:08:45 AM	636.453	1.06197E-010	1353.56	
2881	12/3/2019	11:56:08:67 AM	636.672	1.06743E-010	1353.79	
2882	12/3/2019	11:56:08:89 AM	636.89	1.04923E-010	1353.75	
2883	12/3/2019	11:56:09:10 AM	637.109	1.05651E-010	1353.64	
2884	12/3/2019	11:56:09:32 AM	637.328	1.11111E-010	1353.71	
2885	12/3/2019	11:56:09:53 AM	637.531	1.09018E-010	1353.86	
2886	12/3/2019	11:56:09:75 AM	637.75	1.05196E-010	1353.82	
2887	12/3/2019	11:56:09:95 AM	637.953	1.06197E-010	1354.39	
2888	12/3/2019	11:56:10:17 AM	638.172	1.13386E-010	1354.12	
2889	12/3/2019	11:56:10:37 AM	638.375	1.05287E-010	1354.05	
2890	12/3/2019	11:56:10:59 AM	638.594	1.04286E-010	1354.35	
2891	12/3/2019	11:56:10:79 AM	638.797	1.07926E-010	1354.54	
2892	12/3/2019	11:56:11:01 AM	639.015	1.05378E-010	1354.61	
2893	12/3/2019	11:56:11:23 AM	639.234	1.10838E-010	1354.43	
2894	12/3/2019	11:56:11:45 AM	639.453	1.07835E-010	1354.88	
2895	12/3/2019	11:56:11:67 AM	639.672	1.05742E-010	1355.03	
2896	12/3/2019	11:56:11:89 AM	639.89	1.06288E-010	1354.88	
2897	12/3/2019	11:56:12:09 AM	640.094	1.05378E-010	1354.91	
2898	12/3/2019	11:56:12:31 AM	640.312	1.04923E-010	1354.91	
2899	12/3/2019	11:56:12:51 AM	640.515	1.11657E-010	1355.1	
2900	12/3/2019	11:56:12:73 AM	640.734	1.09746E-010	1355.18	
2901	12/3/2019	11:56:12:95 AM	640.953	1.09473E-010	1355.4	
2902	12/3/2019	11:56:13:15 AM	641.156	1.06925E-010	1355.44	
2903	12/3/2019	11:56:13:35 AM	641.359	1.06857E-010	1355.59	
2904	12/3/2019	11:56:13:59 AM	641.594	1.04013E-010	1355.67	
2905	12/3/2019	11:56:13:79 AM	641.797	1.09526E-010	1355.74	
2906	12/3/2019	11:56:14:00 AM	642	1.10383E-010	1355.74	
2907	12/3/2019	11:56:14:21 AM	642.219	1.09564E-010	1356.04	
2908	12/3/2019	11:56:14:43 AM	642.437	1.02648E-010	1355.89	
2909	12/3/2019	11:56:14:65 AM	642.656	1.08017E-010	1356.04	
2910	12/3/2019	11:56:14:87 AM	642.875	1.05833E-010	1355.93	
2911	12/3/2019	11:56:15:09 AM	643.094	1.10383E-010	1356.12	
2912	12/3/2019	11:56:15:31 AM	643.312	1.02739E-010	1355.85	
2913	12/3/2019	11:56:15:53 AM	643.531	1.092E-010	1356.08	
2914	12/3/2019	11:56:15:75 AM	643.75	1.09746E-010	1356.04	
2915	12/3/2019	11:56:15:96 AM	643.969	1.10383E-010	1356.15	
2916	12/3/2019	11:56:16:18 AM	644.187	1.03376E-010	1355.97	
2917	12/3/2019	11:56:16:40 AM	644.406	1.08927E-010	1356.72	
2918	12/3/2019	11:56:16:60 AM	644.609	1.03558E-010	1356.68	
2919	12/3/2019	11:56:16:82 AM	644.828	1.00919E-010	1356.72	
2920	12/3/2019	11:56:17:03 AM	645.031	1.07653E-010	1356.79	
2921	12/3/2019	11:56:17:25 AM	645.25	1.0327E-010	1357.02	
2922	12/3/2019	11:56:17:46 AM	645.469	1.02557E-010	1357.02	
2923	12/3/2019	11:56:17:67 AM	645.672	1.0829E-010	1356.94	
2924	12/3/2019	11:56:17:89 AM	645.89	1.09564E-010	1356.79	
2925	12/3/2019	11:56:18:10 AM	646.109	1.06288E-010	1356.76	
2926	12/3/2019	11:56:18:32 AM	646.328	1.08381E-010	1356.79	
2927	12/3/2019	11:56:18:54 AM	646.547	1.01829E-010	1357.13	
2928	12/3/2019	11:56:18:76 AM	646.765	1.06379E-010	1357.36	
2929	12/3/2019	11:56:18:98 AM	646.984	1.06197E-010	1357.32	
2930	12/3/2019	11:56:19:21 AM	647.219	1.06106E-010	1357.24	
2931	12/3/2019	11:56:19:42 AM	647.422	1.00464E-010	1357.62	
2932	12/3/2019	11:56:19:65 AM	647.656	1.05742E-010	1357.36	
2933	12/3/2019	11:56:19:85 AM	647.859	1.02284E-010	1357.43	
2934	12/3/2019	11:56:20:07 AM	648.078	1.07744E-010	1357.66	
2935	12/3/2019	11:56:20:28 AM	648.281	1.04559E-010	1358.03	
2936	12/3/2019	11:56:20:50 AM	648.5	1.08927E-010	1357.73	
2937	12/3/2019	11:56:20:70 AM	648.703	1.06379E-010	1357.92	
2938	12/3/2019	11:56:20:92 AM	648.922	1.04104E-010	1358.07	
2939	12/3/2019	11:56:21:12 AM	649.125	1.0738E-010	1358	
2940	12/3/2019	11:56:21:32 AM	649.328	1.03012E-010	1357.81	
2941	12/3/2019	11:56:21:54 AM	649.547	9.97361E-011	1358.11	
2942	12/3/2019	11:56:21:75 AM	649.75	1.07744E-010	1358.22	
2943	12/3/2019	11:56:21:96 AM	649.969	1.07198E-010	1358.22	
2944	12/3/2019	11:56:22:18 AM	650.187	1.03558E-010	1358.52	
2945	12/3/2019	11:56:22:39 AM	650.39	1.06561E-010	1358.48	
2946	12/3/2019	11:56:22:60 AM	650.609	1.00191E-010	1358.56	
2947	12/3/2019	11:56:22:82 AM	650.828	1.07835E-010	1358.63	
2948	12/3/2019	11:56:23:07 AM	651.078	1.03467E-010	1358.63	
2949	12/3/2019	11:56:23:29 AM	651.297	1.03376E-010	1359.08	
2950	12/3/2019	11:56:23:51 AM	651.515	1.01101E-010	1359.16	
2951	12/3/2019	11:56:23:71 AM	651.719	1.04938E-010	1359.05	
2952	12/3/2019	11:56:23:93 AM	651.937	1.06106E-010	1359.27	
2953	12/3/2019	11:56:24:14 AM	652.14	1.0374E-010	1358.86	
2954	12/3/2019	11:56:24:35 AM	652.359	1.03103E-010	1359.16	
2955	12/3/2019	11:56:24:56 AM	652.562	1.02011E-010	1358.82	
2956	12/3/2019	11:56:24:76 AM	652.765	1.05014E-010	1359.27	
2957	12/3/2019	11:56:24:98 AM	652.984	9.52771E-011	1359.31	
2958	12/3/2019	11:56:25:18 AM	653.187	1.0192E-010	1359.42	
2959	12/3/2019	11:56:25:40 AM	653.406	1.07562E-010	1359.87	
2960	12/3/2019	11:56:25:60 AM	653.609	1.001E-010	1360.14	
2961	12/3/2019	11:56:25:82 AM	653.828	1.0101E-010	1359.54	
2962	12/3/2019	11:56:26:03 AM	654.031	1.01829E-010	1359.95	
2963	12/3/2019	11:56:26:25 AM	654.25	1.05014E-010	1359.76	
2964	12/3/2019	11:56:26:46 AM	654.469	1.07289E-010	1359.72	
2965	12/3/2019	11:56:26:68 AM	654.687	1.06288E-010	1360.14	
