	index	scenario_id	compound_id	smiles	reduced_smiles	halflife_comment	halflife_model	acidity	temperature	halflife	halflife_log	hl_log_gmean	hl_log_median	hl_log_std	hl_log_spread	acidity_std	temperature_std	biomass_log_std	hl_bayesian_mean	hl_bayesian_std	package
2157	496	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/74abdcd2-efed-4d7a-8fea-87a4f29c7bcf	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/0d1caa45-457a-40d4-b2dc-93a972aabf1d	CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1	CCNC(=O)C(OC(=O)Nc1ccccc1)C	recalculated		7.6	25.0	3.3	0.5185139398778874	0.9546740659545978	0.7341736652060786	0.4140129887463813	1.0255541044723882	0.2999999999999998	6.128258770283411		0.95	0.56	1
2158	496	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/909eb12d-2807-4bdd-8127-f31cbd751c69	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/0d1caa45-457a-40d4-b2dc-93a972aabf1d	CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1	CCNC(=O)C(OC(=O)Nc1ccccc1)C	recalculated		7.0	12.0	35.0	1.5440680443502757	0.9546740659545978	0.7341736652060786	0.4140129887463813	1.0255541044723882	0.2999999999999998	6.128258770283411		0.95	0.56	1
2159	496	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/20c88cce-f45d-4f39-b29e-69e37e2f9875	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/0d1caa45-457a-40d4-b2dc-93a972aabf1d	CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1	CCNC(=O)C(OC(=O)Nc1ccccc1)C	recalculated		7.0	25.0	6.0	0.7781512503836436	0.9546740659545978	0.7341736652060786	0.4140129887463813	1.0255541044723882	0.2999999999999998	6.128258770283411		0.95	0.56	1
2160	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/ccb23699-a652-4202-af23-679c4c367b78	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	5.8	20.0	15.1	1.1789769472931697	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2161	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/2444f7ca-f90f-4f4d-87ca-3eb8b502db0c	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	6.5	20.0	9.5	0.9777236052888476	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2162	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/ec3e7320-a0a0-4f8a-83e5-f5866ddbe0e7	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	6.5	20.0	9.5	0.9777236052888476	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2163	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/2b4076a8-aa79-4704-8798-1b62933f2e9e	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	5.7	20.0	19.4	1.287801729930226	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2164	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/349e05a6-01e8-420b-94bf-267851f7c0cf	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	5.8	10.0	110.0	2.041392685158225	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2165	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/45f02130-3589-4c1f-b79d-3088f6fbc5d9	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	5.8	10.0	110.0	2.041392685158225	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2166	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/d2ae9b56-7500-4c61-9a19-6f1aea6b5a9c	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	7.1	20.0	7.6	0.8808135922807914	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2167	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/baafc25c-7455-4237-aca3-65b9a4d7e3ee	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	6.7	20.0	15.0	1.1760912590556811	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2168	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/c4f52e3a-7469-4d3f-9ed0-0ac15233dd0f	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	5.8	20.0	15.1	1.1789769472931697	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2169	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/d8a06439-79d5-4d5b-b0c8-1bbaa64a4dd9	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	7.1	20.0	7.6	0.8808135922807914	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2170	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/fdfc0bd1-c9ed-474a-9479-c367b16a61b8	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	5.8	10.0	110.0	2.041392685158225	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2171	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/97026fda-aec0-4475-8b1a-87962e448fc7	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	6.5	20.0	6.1	0.785329835010767	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2172	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/0a54fc83-0540-4b60-8900-041affa7c47a	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	6.5	20.0	6.1	0.785329835010767	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2173	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/52a3f7ed-40d4-4d98-a93a-ee1b42a3d0b2	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	6.5	20.0	9.5	0.9777236052888476	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2174	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/9d0f7899-1628-49b3-9be8-5ebddb4e15a7	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	6.7	20.0	15.0	1.1760912590556811	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2175	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/49b1c4bc-d6ff-42ee-b644-8cd4bac30afc	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	5.7	20.0	19.4	1.287801729930226	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2176	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/e388d0c1-5e1a-4512-ade5-2ca43121e2f7	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,,no further information about the model	First Order	5.7	25.0	11.0	1.041392685158225	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2177	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/19c8462d-876d-4e45-ac08-834dd02eba0c	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	5.8	20.0	15.0	1.1760912590556811	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2178	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/f94c4631-d049-463b-8084-2d6284b6990b	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	5.8	20.0	15.1	1.1789769472931697	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2179	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/8468b866-4a51-4693-985a-43a6c4bea312	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	7.5	20.0	15.8	1.1986570869544226	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2180	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/436e5938-efd1-49a7-87b4-7775645172c6	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	7.5	20.0	15.8	1.1986570869544226	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2181	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/7516ccbd-b3e1-40da-9bac-25aa6cb8bc15	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	7.5	20.0	15.8	1.1986570869544226	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2182	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/efcdadca-4f3f-41a7-aea0-c468f366eaff	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	5.7	20.0	19.4	1.287801729930226	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2183	497	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/0c39b0c0-10f0-402a-a14e-97e4d18426ce	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	CNC(=O)Oc1cccc2c1OC(C2)(C)C	reported,no further information about the model	First Order	5.8	20.0	15.0	1.1760912590556811	1.2138208641599475	1.1775341031744255	0.3456289619969886	1.2560628501474578	0.6306412080837512	3.529390488770295	0.5386019792847583	1.0	0.22	1
2184	498	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/10983c5b-c4b9-44c4-a574-ebf21419bf76	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/38ad016f-20bb-4e8d-ba72-2de8e14b24bc	CC1(C)CC2=CC=CC(=C2O1)O	Oc1cccc2c1OC(C2)(C)C	reported, <,no further information about the model	First Order	6.9	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4898979485566357	0.0		-2.03	0.65	1
2185	498	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/32c94d8d-0574-4910-93b4-ca558765f466	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/38ad016f-20bb-4e8d-ba72-2de8e14b24bc	CC1(C)CC2=CC=CC(=C2O1)O	Oc1cccc2c1OC(C2)(C)C	 reported, SFO		6.9	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4898979485566357	0.0		-2.03	0.65	1
2186	498	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/bcb9d51f-2bb2-4634-910b-8f81902470e4	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/38ad016f-20bb-4e8d-ba72-2de8e14b24bc	CC1(C)CC2=CC=CC(=C2O1)O	Oc1cccc2c1OC(C2)(C)C	reported, SFO		5.7	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4898979485566357	0.0		-2.03	0.65	1
2187	498	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/60482522-d52d-457f-9e27-74a917e25196	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/38ad016f-20bb-4e8d-ba72-2de8e14b24bc	CC1(C)CC2=CC=CC(=C2O1)O	Oc1cccc2c1OC(C2)(C)C	reported, <,no further information about the model	First Order	6.3	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4898979485566357	0.0		-2.03	0.65	1
2188	498	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/03d845d4-e4cc-40a6-a2de-e6b339065c26	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/38ad016f-20bb-4e8d-ba72-2de8e14b24bc	CC1(C)CC2=CC=CC(=C2O1)O	Oc1cccc2c1OC(C2)(C)C	reported, <,no further information about the model	First Order	5.7	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4898979485566357	0.0		-2.03	0.65	1
2189	498	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/c6d83b9b-d808-492a-9dfa-9603432cc79d	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/38ad016f-20bb-4e8d-ba72-2de8e14b24bc	CC1(C)CC2=CC=CC(=C2O1)O	Oc1cccc2c1OC(C2)(C)C	reported, <,no further information about the model	First Order	6.9	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4898979485566357	0.0		-2.03	0.65	1
2190	498	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/5ce0b0c9-548d-4315-a91a-aa6f10f50b13	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/38ad016f-20bb-4e8d-ba72-2de8e14b24bc	CC1(C)CC2=CC=CC(=C2O1)O	Oc1cccc2c1OC(C2)(C)C	 reported, SFO		6.3	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4898979485566357	0.0		-2.03	0.65	1
2191	498	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/7bd1ce01-4ed4-49fd-8493-5a5835af8652	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/38ad016f-20bb-4e8d-ba72-2de8e14b24bc	CC1(C)CC2=CC=CC(=C2O1)O	Oc1cccc2c1OC(C2)(C)C	reported, <,no further information about the model	First Order	5.7	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4898979485566357	0.0		-2.03	0.65	1
2192	498	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/7f0bd3fe-8734-40a3-b9b5-2a5431762932	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/38ad016f-20bb-4e8d-ba72-2de8e14b24bc	CC1(C)CC2=CC=CC(=C2O1)O	Oc1cccc2c1OC(C2)(C)C	reported, <,no further information about the model	First Order	6.3	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4898979485566357	0.0		-2.03	0.65	1
2193	501	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/3a4f879f-e68f-4cf4-89b5-6759c5981416	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/3d7f4921-a730-4def-b248-2828fd26f119	CCCCN(CCCC)SN(C)C(=O)OC1=C2C(=CC=C1)CC(C)(C)O2	CCCCN(SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C)CCCC	reported,no further information about the model	First Order	7.1	10.0	14.5	1.1613680022349748	0.5118616021814024	0.6989700043360189	0.4507509892611847	1.1613680022349748	0.4586937976471887	4.8		0.15	1.38	1
2194	501	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/80ed5442-bdb9-4ba7-9682-a5a0a6f17c7d	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/3d7f4921-a730-4def-b248-2828fd26f119	CCCCN(CCCC)SN(C)C(=O)OC1=C2C(=CC=C1)CC(C)(C)O2	CCCCN(SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C)CCCC	reported estimate, <,no further information about the model	First Order	7.0	22.0	1.0	0.0	0.5118616021814024	0.6989700043360189	0.4507509892611847	1.1613680022349748	0.4586937976471887	4.8		0.15	1.38	1
2195	501	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/31a498b1-8b90-4d4a-a94a-f934228d4200	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/3d7f4921-a730-4def-b248-2828fd26f119	CCCCN(CCCC)SN(C)C(=O)OC1=C2C(=CC=C1)CC(C)(C)O2	CCCCN(SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C)CCCC	reported estimate,no further information about the model	First Order	6.1	22.0	5.0	0.6989700043360189	0.5118616021814024	0.6989700043360189	0.4507509892611847	1.1613680022349748	0.4586937976471887	4.8		0.15	1.38	1
2196	501	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/357f1280-3767-4b8b-bc26-c3754bbcc1e6	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/3d7f4921-a730-4def-b248-2828fd26f119	CCCCN(CCCC)SN(C)C(=O)OC1=C2C(=CC=C1)CC(C)(C)O2	CCCCN(SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C)CCCC	reported estimate, <,no further information about the model	First Order	7.0	22.0	1.0	0.0	0.5118616021814024	0.6989700043360189	0.4507509892611847	1.1613680022349748	0.4586937976471887	4.8		0.15	1.38	1
2197	501	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/02876b3b-4e36-4dac-8787-e068765aa11b	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/3d7f4921-a730-4def-b248-2828fd26f119	CCCCN(CCCC)SN(C)C(=O)OC1=C2C(=CC=C1)CC(C)(C)O2	CCCCN(SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C)CCCC	reported estimate,no further information about the model	First Order	6.1	22.0	5.0	0.6989700043360189	0.5118616021814024	0.6989700043360189	0.4507509892611847	1.1613680022349748	0.4586937976471887	4.8		0.15	1.38	1
2198	503	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/d07ccd05-1a0a-43ad-b711-56bf213c37e7	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/48599b0e-540f-4314-a3a6-3efecc176b3b	CC1=C(C(=O)NC2=CC=CC=C2)SCCO1	O=C(C1=C(C)OCCS1)Nc1ccccc1	reported by Wanner in rate section,no further information about the model	First Order	6.8	20.0	0.12	-0.9208187539523752	-0.403608664287353	-0.2365720064370627	0.4423085236624548	1.2730012720637376	0.679256129077161	1.863389981249825	0.1583705737284053	-0.45	0.61	1
2199	503	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/1e769191-8f4f-4010-9e73-1f1f9740a2d0	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/48599b0e-540f-4314-a3a6-3efecc176b3b	CC1=C(C(=O)NC2=CC=CC=C2)SCCO1	O=C(C1=C(C)OCCS1)Nc1ccccc1	reported by Wanner in rate section,no further information about the model	First Order	7.4	20.0	0.58	-0.2365720064370627	-0.403608664287353	-0.2365720064370627	0.4423085236624548	1.2730012720637376	0.679256129077161	1.863389981249825	0.1583705737284053	-0.45	0.61	1
2200	503	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/d8967498-c838-4aa4-ac3b-73e8b75df486	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/48599b0e-540f-4314-a3a6-3efecc176b3b	CC1=C(C(=O)NC2=CC=CC=C2)SCCO1	O=C(C1=C(C)OCCS1)Nc1ccccc1	reported by Wanner in rate section,no further information about the model	First Order	7.4	20.0	0.58	-0.2365720064370627	-0.403608664287353	-0.2365720064370627	0.4423085236624548	1.2730012720637376	0.679256129077161	1.863389981249825	0.1583705737284053	-0.45	0.61	1
2201	503	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/e891b029-15e7-472c-b576-48b61bf91981	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/48599b0e-540f-4314-a3a6-3efecc176b3b	CC1=C(C(=O)NC2=CC=CC=C2)SCCO1	O=C(C1=C(C)OCCS1)Nc1ccccc1	reported,no further information about the model	First Order	5.9	20.0	0.08	-1.0969100130080565	-0.403608664287353	-0.2365720064370627	0.4423085236624548	1.2730012720637376	0.679256129077161	1.863389981249825	0.1583705737284053	-0.45	0.61	1
2202	503	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/d6c09177-abb6-4ea2-bb18-359f8865ca97	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/48599b0e-540f-4314-a3a6-3efecc176b3b	CC1=C(C(=O)NC2=CC=CC=C2)SCCO1	O=C(C1=C(C)OCCS1)Nc1ccccc1	reported	SFO	5.8	20.0	0.4	-0.3979400086720376	-0.403608664287353	-0.2365720064370627	0.4423085236624548	1.2730012720637376	0.679256129077161	1.863389981249825	0.1583705737284053	-0.45	0.61	1
2203	503	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/0b7cf0de-f8a4-4262-8ee9-d98ad4bb6674	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/48599b0e-540f-4314-a3a6-3efecc176b3b	CC1=C(C(=O)NC2=CC=CC=C2)SCCO1	O=C(C1=C(C)OCCS1)Nc1ccccc1	reported by Wanner in rate section,no further information about the model	First Order	7.6	20.0	0.74	-0.1307682802690238	-0.403608664287353	-0.2365720064370627	0.4423085236624548	1.2730012720637376	0.679256129077161	1.863389981249825	0.1583705737284053	-0.45	0.61	1
